path	balinese	english	indonesian
clips/R-20260130165756-Rerenggan.wav	Tititang nénten midep ngaryanin rerenggan sané renteb.	I can't make a festive decoration.	Saya tidak bisa membuat hiasan yang meriah.
clips/R-20260130165800-Rerepi.wav	Ida makta rerepi ka kantor pos. Titiang sane nyarengin ida merika.	He brought a letter to the post office. I accompanied him there.	Beliau membawa surat ke kantor pos. Saya yang menemani beliau ke sana.
clips/R-20260130165804-Rerigedan.wav	Tiang nulungin meme ngedasang rerigedan di natahe.	I helped my mother clean the dirt on the yard.	Saya membantu ibu membersihkan kotoran yang ada di halaman.
clips/R-20260130165807-Rerikrikan.wav	Rerikrikan malinge ento suba tawanga teken polisine.	The thief's plan was known by the police.	Rencana pencuri itu sudah diketahui oleh polisi.
clips/R-20260130165814-Reringa.wav	Reringa nyemak be, eda bas liu, nyanan pang makejang maan duman.	Please presumably if you take a side dish, later so that all get a share.	Kira-kirakan jika mengambil lauk, nanti agar semua mendapat bagian.
clips/R-20260130165819-Reringain.wav	Reringain yen ngisinin uyah. Eda kanti jukute bas pakeh.	Estimate when filling salt. Do not until the vegetables are too salty.	Perkirakan jika mengisi garam. Jangan sampe sayurannya terlalu asin.
clips/R-20260130165822-Reringan.wav	Reringan bapane tusing taen pelih. Ento mawinan ia tusing bani nungkasin bapane.	His father's estimation was never wrong. That caused him not to dare to oppose his father.	Perkiraan ayahnya tidak pernah salah. Itu yang menyebabkan dia tidak berani menentang ayahnya.
clips/R-20260130165827-Reringgitan.wav	Reringgitan ane gaena teken Nyoman melah tur renteb gati.	The shape of the jagged coconut leaves made by Nyoman is nice and very festive.	Bentuk hiasan janur bergerigi yang dibuat oleh Nyoman bagus dan meriah sekali.
clips/R-20260130165830-Reriptaan.wav	Puisi sané mamurda ‘Denpasar sané Mangkin’ punika wantah reriptaan I Madé Sanggra.	The poem entitled 'Denpasar sane Mangkin' is a writting of I Made Sanggra.	Puisi yang berjudul ‘Denpasar sane Mangkin’ itu adalah karangan I Made Sanggra.
clips/R-20260130165834-Rerodan.wav	Rerodan kursine bas dempet. Kisidang buin bedik apang ngidang anake liwat.	The row of chairs is too tight. Move a little more so people can pass.	Deretan kursi itu terlalu rapat. Pindahkan lagi sedikit agar orang bisa melintas.
clips/R-20260130165837-Rerodang.wav	Rerodang kursine uli ditu neked mai. Yen kuangan kursi, jemakang buin di balene.	Line the chairs from there to here. If need more chair, get another one in the room.	Bariskan kursi dari sana hingga sini. Jika kekurangan kursi, ambilkan lagi di ruangan.
clips/R-20260130165841-Rerodanga.wav	Montor tamiune rerodanga di mukak wantilane ulian dini suba tusing ada tongos.	The guests' motorbikes were lined up by him in front of the multipurpose hall because there was no place here.	Motor para tamu dibariskannya di depan balai serbaguna karena di sini sudah tidak ada tempat.
clips/R-20260130165844-Rerompok.wav	Bapa ngaé rerompok di cariké anggona tongos mesaré.	Father made a hut in the rice fields for a place to rest.	Ayah membuat gubuk di sawah untuk tempat beristirahat.
clips/R-20260130165848-Rerontogan.wav	Tiang ngorahin Nyoman apang melahang meséh satonden luas ka umahné Iluh, nanging penganggonné enu rerontogan.	I told Nyoman to dress well before going to Iluh's house, but his dress were still slobbery.	Saya menyuruh Nyoman agar berdandan yang bagus sebelum pergi ke rumah Iluh, tetapi pakainnya masih kurang rapi.
clips/R-20260130165851-Resem.wav	Resem gati muane buka tusing mandus duang wai.	His face is very dirty like not bathing for two days.	Kotor sekali wajahnya bagaikan tidak mandi selama dua hari.
clips/R-20260130165854-Resem Gadem.wav	Paripolahne resem gadem. Yen orahin apang kedas tusing runguanga.	His behavior is very disgusting. If I told him to make he looks clean, my advice is ignored.	Perilakunya sangat menjijikkan. Jika diberitahu agar bersih tidak dihiraukan.
clips/R-20260130165858-Resepang.wav	Resepang munyin bapa ene nah De, eda pesan memadat lan melaksana ane boya-boya.	Catch this father's words De, do not use illegal drugs from time to time and behave in a deviant manner.	Resapi perkataan ayah ini ya De, jangan sekali-sekali menggunakan obat-obatan terlarang dan berperilaku yang menyimpang.
clips/R-20260130165901-Resi Bujangga.wav	Ring karya puniki, titiang mendak resi bujangga.	At this ceremony, I invite a ‘resi bujangga’.	Di upacara ini, saya mengundang resi bujangga.
clips/R-20260130165905-Resi Gana.wav	Tiang jagi nglaksanayang upacara resi gana malih kalih rahina.	I will carry out a ‘resi gana’ ceremony in two days.	Saya akan melaksanakan upacara ‘resi gana’ dua hari lagi.
clips/R-20260130165908-Resik.wav	Mangkin makasami karange sampun resik.	Now all the yards are clean.	Sekarang semua pekarangan sudah bersih.
clips/R-20260130165911-Resikin.wav	Resikin karange dumun sadurung mabanten.	Clean the yard first before giving offerings (sajen).	Bersihkan pekarangan dulu sebelum menghaturkan banten (sajen).
clips/R-20260130165914-Resmi.wav	Warung tiange suba ngelah surat ijin resmi uli pamrentah.	My stall already has an official permit from the government.	Warung saya sudah memiliki surat izin resmi dari pemerintah.
clips/R-20260130165917-Resmianga.wav	Jalan tol Bali Mandara ento resmianga teken Gubernur Baline.	The Bali Mandara toll road was inaugurated by the Governor of Bali.	Jalan tol Bali Mandara itu diresmikan oleh Gubernur Bali.
clips/R-20260130165920-Restu.wav	I Wayan suba maan restu uli bapanne Iluh. Buin duang bulan ia lakar nganten ngajak Iluh.	Wayan has received approval from Iluh’s father. In two months he will marry Iluh.	Si Wayan sudah mendapat restu dari ayahnya Iluh. Dua bulan lagi ia akan menikah dengan Iluh.
clips/R-20260130165923-Ret.wav	Ret kenehe meli motor yen dot ngelah pipis anggon mayah sekolah !	Hold the desire to buy a motorcycle first if you want to have money to pay for school!	Tahan dulu keinginan membeli motor jika ingin punya uang untuk membayar sekolah !
clips/R-20260130165926-Reta.wav	Tiang nulungin meme ngae jaja reta di paon.	I helped my mother make reta cakes in the kitchen.	Saya membantu ibu membuat kue reta di dapur.
clips/R-20260130165929-Ribek.wav	Nuju masan panen, jinenge enu ribek misi padi.	Towards the harvest period, the barn is still full of rice.	Menuju masa panen, lumbung masih penuh berisi padi.
clips/R-20260130165932-Ricek.wav	Ibi ada anak tua mabaju ricek macelep ka umah tiange.	Yesterday there was a shabby-out old man who entered my house.	Kemarin ada orang tua berpakaian lusuh masuk ke rumah saya.
clips/R-20260130165935-Ricekang.wav	Ricekang kainne ento apang nyak marenges.	Make the fabric looks shabby so it looks scary.	Lusuhkan kain itu agar terlihat angker/menakutkan.
clips/R-20260130165937-Ricekanga.wav	Kamben ogoh-ogohe ricekanga apang ngenah serem.	The ogoh-ogoh (giant doll) cloth is made to be shabby to make it look scary.	Kain ogoh-ogoh (boneka raksasa) itu dilusuhkannya agar terlihat seram.
clips/R-20260130165939-Ricu.wav	Anake di kota ngae demo kanti ricu. Polisine lantas teka kemu.	People in the city made a demo until they were troubled. The police then came there.	Orang di kota membuat demo hingga ricuh. Polisi kemudian datang ke sana.
clips/R-20260130165942-Ridek.wav	Tulang jerijine ridek ulian lilig montor di jalane.	His finger bone was crushed because of being run over by a motorbike on the road.	Tulang jarinya remuk karena terlindas motor di jalan.
clips/R-20260130165945-Riet.wav	Pondok dadong tiange suba riet. Jani dadong ngoyong sig umah tiange.	My grandmother's cottage has been damaged. Now grandma lives in my house.	Pondok nenek saya sudah rusak. Sekarang nenek tinggal di rumah saya.
clips/R-20260130165948-Riged.wav	Iluh suba sesai nganggo sandal tegeh. Nanging, yen majalan riged pesan.	Iluh often uses high sandals. But, if it runs very slowly.	Iluh sudah sering menggunakan sandal tinggi. Tetapi, jika berjalan sangat lambat.
clips/R-20260130165950-Riget.wav	Ia dogen ane ngae riget di jumah.	He is the only one who messed up at home.	Dia saja yang berbuat kacau di rumah.
clips/R-20260130165953-Riin.wav	Irika wenten toya sane milir saking gununge. Saking riin, kramane ngrereh toya irika.	There is water flowing from the mountain. Since long ago, residents have been looking for water there.	Di sana ada air yang mengalir dari gunung. Sejak dahulu, para warga mencari air di sana.
clips/R-20260130165956-Riinan.wav	Genah sane riinan cupitan sareng genah sane mangkin.	The first place is narrower than the current place.	Tempat yang dulu lebih sempit dari tempat yang sekarang.
clips/R-20260130165959-Riinang.wav	Titiang nunas mangda ida dane trepti. Mangda mamargi antar, riinang anak lingsire ngranjing.	I appeal to the audience to be orderly. In order to make this event run smoothly, let old people entering first.	Saya mohon agar hadirin tertib. Supaya berjalan lancar, dahulukan orang tua masuk.
clips/R-20260130170002-Riinin.wav	Durus riinin mamargi, titiang nenten uning genahnyane.	Please go ahead first, I do not know the place.	Silahkan dahului berjalan, saya tidak tahu tempatnya.
clips/R-20260130170005-Rijasa.wav	Mangkin sampun meweh ngrereh bunga rijasa.	Now it's hard to find ‘Elaeocarpus grandiflorus’ flower.	Sekarang sudah susah mencari bunga ‘Anyang-anyang’.
clips/R-20260130170008-Rijek.wav	I Bapa rijek megarapan di carik uli semengan.	Father is busy working in the rice fields from morning.	Ayah sibuk bekerja di sawah dari pagi.
clips/R-20260130170010-Rijig.wav	Meme mula rijig di abian badelod.	Mothers plant ‘rijig’ beans in the southern garden.	Ibu menanam kacang ‘rijig’ di kebun sebelah selatan.
clips/R-20260130170013-Rikat.wav	Kamarne Made rikat ulian bajune mabrarakan ditu.	Made's room was not free because his clothes were scattered there.	Kamarnya Made tidak leluasa karena bajunya berserakan di sana.
clips/R-20260130170015-Rikrik.wav	Rikrik malu ajak makejang satonden iraga luas keme.	Plan before we go there.	Rencanakan terlebih dahulu sebelum kita pergi ke sana.
clips/R-20260130170017-Rikrikang.wav	Rikrikang malu teken timpal-timpale apang nyanan tusing ada alangan.	Plan first with friends so that later there will be no obstacles.	Rencanakan dulu dengan teman-teman agar nanti tidak ada halangan.
clips/R-20260130170020-Rikuh.wav	Titiang mrasa rikuh pisan matur ring anak lingsir.	I am feel very less free to talk to people who are old.	Saya merasa sangat kurang bebas berbicara dengan orang yang sudah tua.
clips/R-20260130170023-Rim.wav	Tiang jejeh negakin sepedanne Wayan ulian tusing misi rim.	I was afraid to ride Wayan's bicycle because it didn't contain brakes.	Saya takut mengendarai sepedanya Wayan karena tidak berisi rem.
clips/R-20260130170025-Rimang.wav	Tiang suba rimang sekat nolih Putu ngigel di kampus.	I have fallen in love since I saw Putu dancing on campus.	Saya sudah jatuh cinta sejak melihat Putu menari di kampus.
clips/R-20260130170028-Rimbit.wav	Makelo-makelo yen tusing pragatang, urusan tiange ene dadi rimbit.	Over time if it is not resolved, my business becomes complicated.	Lama-lama jika tidak diselesaikan, urusan saya ini menjadi rumit.
clips/R-20260130170030-Rimpi.wav	Yen lakar luas matajen, pekak stata ngaba rimpi di tasne.	If he is going to go to cockfighting, grandpa always carries a box of spurs blade in his bag.	Jika akan pergi mengadu ayam, kakek selalu membawa kotak tempat taji di tasnya.
clips/R-20260130170033-Rimpung.wav	Makasami satrune sampun rimpung. Ida kalintang sakti santukan prasida ngrimpung mesehe sami.	All enemies have perished. He is very powerful because he can destroy all of his enemies.	Semua musuh sudah binasa. Beliau sangat sakti karena bisa membinasakan semua musuhnya.
clips/R-20260130170035-Rimpunga.wav	Satrune rimpunga makasami ring payudan.	The enemy was destroyed by all on the battlefield.	Musuhnya dibinasakan olehnya semua di medan perang.
clips/R-20260130170037-Rimrim.wav	Meme rimrim ulian adin tiange tusing mulih uli semengan. Tiang orahina ngalih ka umah timpalne.	Mother was worried because my sister hadn't come home since morning. I was told to look for it at a friend's house.	Ibu khawatir karena adik saya tidak pulang sejak pagi. Saya disuruh mencarinya ke rumah temannya.
clips/R-20260130170040-Rincik.wav	Eda malu luas keme yen tusing ngelah rincik ane melah.	Don't go there if you don't have a good plan.	Jangan dulu pergi ke sana jika belum punya rencana yang bagus.
clips/R-20260130170042-Rindik.wav	Adin tiange dot pesan meli rindik sekat nolih timpalne bisa megambel rindik.	My sister wants to buy ‘rindik’ since seeing her friend who can play a ‘rindik’ musical instrument.	Adik saya ingin sekali membeli ‘rindik’ semenjak melihat temannya yang bisa memainkan alat musik ‘rindik’.
clips/R-20260130170046-Ringgit.wav	Ia mablanja di dagange limang ringgit	-	Dia berbelanja di dagang itu lima ringgit.
clips/R-20260130170049-Ringgita.wav	Busunge ringgita aji mutik teken Wayan.	The coconut leaf is made into a tooth-shaped decoration by Wayan.	Janur itu dibuatkan hiasan berbentuk gerigi oleh Wayan.
clips/R-20260130170051-Ringgitang.wav	Ringgitang jep busung memene, Luh. Meme lakar nyakan di paon malu.	Make a shape like a tooth on the coconut leaf. Mother will cook rice in the kitchen first.	Buatkan bentuk seperti gerigi pada janur ibu Luh. Ibu akan menanak nasi di dapur dulu.
clips/R-20260130170055-Ringgung.wav	Kubun tiange ringgung ulian kena angin nglinus.	My hut almost collapsed due to a whirlwind.	Gubuk saya hampir roboh karena terkena angin puyuh.
clips/R-20260130170059-Ringkes.wav	Ringkes tikehe apang tusing daki kena buk.	Roll the mat so it doesn't get dirty from dust.	Gulung tikar itu agar tidak kotor terkena debu.
clips/R-20260130170102-Ringkus.wav	Ringkus malingé apang tusing malaib.	Catch the thief from running away.	Ringkus pencuri itu agar tidak lari.
clips/R-20260130170105-Ringkusa.wav	Maling sampiné ringkusa di uma dugas nagih melaibin sampiné ento.	The cow thief was arrested in the rice field when he wanted to take the cow away.	Pencuri sapi itu diringkusnya di sawah ketika ingin membawa lari sapi itu.
clips/R-20260130170107-Ringsek.wav	Montorné ringsek tomplok trek di sisin jalané.	The motorbike was crushed hit by a truck on the side of the road.	Motornya ringsek ditabrak truk di pinggir jalan.
clips/R-20260130170117-Ringsun.wav	Yén suba ngortang pipis, I Wayan ringsun gati.	If we have talked about money, Si Wayan is so caring.	Jika sudah membicarakan uang, Si Wayan perhitungan sekali.
clips/R-20260130170119-Rinti.wav	Tiang orahina mulih ngalihin rinti tekén mémé.	I was told to go home to take the ‘rinti’ (thread for ceremonial equipment) by mother.	Saya disuruh pulang mengambil benang rinti oleh ibu.
clips/R-20260130170122-Ripeh.wav	Ripeh krama desané kena grubug. Sabilang wai ramé gati di puskesmas.	All villagers were sick of the plague. Every day is very crowded in the health center.	Semua warga desa sakit kena wabah. Setiap hari ramai sekali di puskesmas.
clips/R-20260130170126-Riprip.wav	Rain tiuké riprip ulian sesai anggona ngerot tiing.	The blade is jagged because every day used to cut the bamboo.	Mata pisau itu bergerigi karena setiap hari digunakan meraut bambu.
clips/R-20260130170128-Ripta.wav	Tegarang ripta dumun puisi indik rahina Galungan !	Try to compose a poem about Galungan day!	Coba karang dulu puisi tentang hari Galungan !
clips/R-20260130170132-Ripu.wav	Sad ripu sané wénten ring padéwékan, patut pisan kasorang mangda nénten kantos ngrebeda ring kahuripan.	Six enemies that are in themselves, must be defeated so as not to interfere with life.	Enam musuh yang ada pada diri, harus di kalahkan agar tidak sampai mengganggu kehidupan.
clips/R-20260130170134-Rirang.wav	Mémé meli kamben songkét a rirang di peken Badung.	Mother bought one sheet songket cloth at the Badung market.	Ibu membeli kain songket satu lembar di pasar Badung.
clips/R-20260130170137-Ririg.wav	Nyoman mula punyan jagung duang ririg di cariké.	Nyoman planted two rows of corn trees in a rice field.	Nyoman menanam pohon jagung dua leret di sawah.
clips/R-20260130170139-Ririgan.wav	Ririgan punyan jagungé bas démpét.	The rows of corn plant were too tight.	Leretan pohon jagung itu terlalu rapat.
clips/R-20260130170143-Ririgang.wav	Ririgang montoré ditu apang tusing ngandang jalan.	Align the motorbike there so it doesn't block the road.	Leretkan motor itu di sana agar tidak menghalangi jalan.
clips/R-20260130170146-Ririganga.wav	Kursiné ririganga uli badaja kanti badelod natah umahné.	He lined the chair from north to south of his yard.	Kursi itu dileretkannya dari utara hingga selatan halaman rumahnya.
clips/R-20260130170149-Ririh.wav	Eda mapi-mapi ririh yén mula tusing nawang apa !	Don't pretend to be smart if you don't know anything !	Jangan pura-pura pandai jika memang tidak tau apa !
clips/R-20260130170151-Riris.wav	Dibi sanja tiang nongos jumah ulian ujan riris.	Yesterday afternoon I stayed at home because of the drizzling.	Kemarin sore saya diam di rumah karena hujan gerimis.
clips/R-20260130170154-Rirun.wav	Celepang saangé ento ka rirunné ento Dé !	Put the firewood into the hole beside the stove, De !	Masukkan kayu bakar itu ke lubang samping tungku De !
clips/R-20260130170156-Risak.wav	Pabiananné risak pesan sawiréh ia nyampat ditu sabilang sanja.	His plantation was very clean because he swept there every afternoon.	Perkebunannya sangat bersih karena dia menyapu di sana setiap sore.
clips/R-20260130170159-Risakin.wav	Risakin malu abiané satondén pulain kacang.	Clean the garden first before planting peanuts.	Bersihkan dulu kebun itu sebelum ditanami kacang.
clips/R-20260130170201-Risakina.wav	Abian ento risakina satondén kapulain kacang.	The garden was cleaned by him before planting peanuts.	Kebun itu dibersihkannya sebelum ditanami kacang.
clips/R-20260130170204-Riseb.wav	Tiang tusing baanga malali ka umahné sawireh koné ia anak riseb.	I was not allowed to play at his house because people said he was a bad person.	Saya tidak diizinkan bermain ke rumahnya karena katanya dia orang jahat.
clips/R-20260130170207-Risebin.wav	“Sakit keneh gelahé ningeh munyinné ané buka kéto, tusing buungan lakar risebin jelema totonan !” kéto sautné Jero Gedé.	"""It hurts me when I hear his words like that, without any reason, I will hurt that person with evil powers!"" Said Jero Gede."	“Sakit hati saya mendengar perkataannya yang seperti itu, tidak mau tau akan saya sakiti orang itu dengan kekuatan jahat !” begitu kata Jero Gede.
clips/R-20260130170209-Risebina.wav	Nyaman tiangé risebina kanti tusing ngidang bangun.	My brother was hurted by evil forces so he could not get up.	Saudara saya diganggunya dengan kekuatan jahat hingga tidak bisa bangun.
clips/R-20260130170212-Riuh.wav	Kalih rahina sané lintang, titiang rauh ka pawiwahan idané. Wenginé punika uleman idané riuh pisan.	Two days ago, I came to his marriage. That night the invitees were very crawded.	Dua hari yang lalu, saya datang ke pernikahan beliau. Malam itu para undangan beliau sangat riuh.
clips/R-20260130170214-Riut.wav	Umah tiangé peteng riut ulian listriké mati lan tusing ngelah lilin.	My house was pitch black because of electricity and no candles.	Rumah saya gelap gulita karena mati listrik dan tidak mempunyai lilin.
clips/R-20260130170217-Riweg.wav	Ia tusing ngerunguang riweg panakné.	He ignored his son's whining.	Dia tidak menghiraukan rengek anaknya.
clips/R-20260130170220-Roang.wav	Di sekolah tongos iraga malajah lan ngalih roang.	At the school where we study and look for friends.	Di sekolah tempat kita belajar dan mencari kawan.
clips/R-20260130170222-Roangin.wav	Roangin tiang ngalih saang ka alasé nah Dé !	Accompany me looking for firewood in the forest De!	Temani saya mencari kayu bakar ke hutan ya De !
clips/R-20260130170225-Roangina.wav	Madé roangina ngalih busung ka peken tekén adinné.	Made was accompanied by his sister to look for coconut leaf at the market.	Made ditemani mencari janur ke pasar oleh adiknya.
clips/R-20260130170228-Rob.wav	Punyané ento rob gati. Nuju masan ujan, liu gati aasan doné makacakan di jalané.	The tree is very lush. Towards the rainy season, many leaves fall on the road.	Pohon itu rimbun sekali. Menuju musim hujan, banyak dedaunan yang berjatuhan di jalan.
clips/R-20260130170231-Roban.wav	Akuda liun roban Wayanné di jumah ?	How many Wayan family members are at home?	Berapa banyak anggota keluarga Wayan di rumah ?
clips/R-20260130170234-Robed.wav	Ia makamben bes kabet nganti robed ia majalan.	He wears too tight cloth so it is less free to walk.	Ia memakai kain terlalu sesak sehingga kurang bebas berjalan.
clips/R-20260130170236-Robrob.wav	Don kayuné ento robrob. Tusing ada anak ané bani ngenteb punyané ento.	The wood leaves are lush and dangling. No one dared to cut down the tree.	Daun kayu itu rimbun dan berjuntai. Tidak ada orang yang berani menebang pohon itu.
clips/R-20260130170240-Robrobin.wav	“Robrobin idup anak ané tusing ngelah” keto raos I pekak tekén tiang.	"""Shade the lives of people who don't have it,"" grandfather told me."	“Naungi hidup orang yang tidak punya” begitu perkataan kakek kepada saya.
clips/R-20260130170244-Roda.wav	Sepedan adin tiangé misi roda tatelu.	My sister's bicycle contains three wheels.	Sepeda adik saya berisi tiga roda.
clips/R-20260130170247-Rodain.wav	Rodain wadah luluné ento apang aluh ngaba kemu mai.	Fit the wheels in the trash can to easily carry it everywhere.	Pasangi roda pada tempat sampah itu agar mudah membawa kemana-mana.
clips/R-20260130170250-Rodaina.wav	Mejané rodaina aji bor lan paku.	The table was installed with wheels using a drill and nails.	Meja itu dipasanginya roda menggunakan bor dan paku.
clips/R-20260130170252-Rodi.wav	Dugas pidan liu anaké sengsara ulian orahina rodi tekén penjajahé.	In the past many people were miserable because they were told to work hard without pay by the invaders.	Dahulu banyak orang yang sengsara karena disuruh kerja paksa tanpa upah oleh penjajah.
clips/R-20260130170301-Rodrod.wav	Baisné rodrod ulian kena knalpot panes.	His leg was injured chipped because of being hit by a hot exhaust.	Kakinya terluka terkelupas karena terkena knalpot panas.
clips/R-20260130170303-Roga.wav	I Madé mula roga. Abulan bisa pang telu ia maubad ka dokter.	Made is indeed often had sick. She can go to the doctor for three times.	Si Made memang sakit-sakitan. Sebulan bisa tiga kali dia ke dokter.
clips/R-20260130170305-Roges.wav	Liman anak ceriké ento rogés meong kanti magetih.	The little boy's hand was scratched by the cat to bleed.	Tangan anak kecil itu dicakar kucing hingga berdarah.
clips/R-20260130170308-Rogesa.wav	Liman tiangé rogésa kanti magetih.	My hand was clawed by it until it bleed.	Tangan saya dicakarnya hingga berdarah.
clips/R-20260130170310-Rograg.wav	Tatunné rograg ulian tusing ubadina kanti jani.	His wound is big because it is not treated until now.	Lukanya besar karena tidak diobati hingga sekarang.
clips/R-20260130170313-Rogragang.wav	Rogragang abedik kainné ento apang tusing ampehang angin.	Rip off the cloth a little so it won't get blown away.	Robekkan sedikit kain itu agar tidak terhempas angin.
clips/R-20260130170315-Rogrog.wav	Gigin dadong tiangé suba rogrog.	My grandmother's teeth are toothless.	Gigi nenek saya sudah ompong.
clips/R-20260130170318-Roji.wav	Kamen tiangé makilit di roji montorné Madé.	My cloth was caught in Made's motorcycle chain.	Kain saya tersangkut di rantai motornya Made.
clips/R-20260130170321-Rok.wav	Iluh tusing demen nganggo rok. Ia sabilang wai nganggo jalér.	Iluh doesn't like to wear a skirt. Every day he uses pants.	Iluh tidak suka menggunakan rok. Setiap hari dia menggunakan celana.
clips/R-20260130170323-Rokang.wav	Tiang tusing demen matimpal ngajak anak ané ngelah daya rokang.	I don't like to be friends with people who have cunning sense.	Saya tidak suka berteman dengan orang yang punya akal licik.
clips/R-20260130170325-Roket.wav	Tiang taén nolih rokét tuah di tipiné dogén.	I have seen rockets only on television.	Saya pernah melihat roket hanya di televisi saja.
clips/R-20260130170328-Roko.wav	Ten ngadol roko, Mbok? Adi tiang ten nyingakin wenten roko deriki? Mbok sampun ten ngadol roko malih, Gus.	Do you sell cigarette, Sister? How come I don’t see any cigarette here? I am no longer selling cigarette, Gus.	Menjual rokok tidak, Kak? Kok saya tidak lihat ada rokok di sini? Kakak sudah tidak menjual rokok lagi, Gus.
clips/R-20260130170331-Roma.wav	Ida nénten madué roma sesampuné nambanin pinakit kanker.	He did not have hair after treatment for cancer.	Beliau tidak punya rambut setelah berobat penyakit kanker.
clips/R-20260130170335-Rombengan.wav	Di Tabanan ada peken ané ngadep baju rombéngan, adané peken Kodok.	In Tabanan there is a market that sells secondhand clothes, its name is Kodok market.	Di Tabanan ada pasar yang menjual baju bekas, namanya pasar Kodok.
clips/R-20260130170340-Rombo.wav	Rombo Pan Wayan ngajang batako ditu Yan !	Help Mr. Wayan carry the brick at there Yan!	Bantu Pak Wayan mengangkut batako di sana Yan !
clips/R-20260130170345-Rombona.wav	Pisaganné rombona ngajang batako lan bias.	His neighbors was helped by him to transport concrete blocks and sand.	Tetangganya dibantunya mengangkut batako dan pasir.
clips/R-20260130170350-Rombong.wav	Rombong dagang raoné bah ulian ampehang angin nglinus.	The Soto seller cart fell because of a strong wind.	Rombong dagang soto itu jatuh karena terhempas angin kencang.
clips/R-20260130170355-Rombongan.wav	Rombongan saking Denpasar wawu rauh iriki jam 7 wengi.	The group from Denpasar just arrived here at 7pm.	Rombongan dari Denpasar baru tiba di sini jam 7 malam.
clips/R-20260130170359-Romon.wav	Anaké ento romon pesan. Lén pesan tekén nyamanné ané putih kedas.	That person is so dirty. It's very different from his pure white brother.	Orang itu kotor sekali. Berbeda sekali dengan saudaranya yang putih bersih.
clips/R-20260130170403-Rompeng.wav	Pengawakné Wayan rompéng. Pedalem tiang nolih Wayan buka kéto.	The stature of Wayan is thin and weak. It’s a pity when I see Wayan like that.	Perawakannya Wayan kurus dan lemah. Kasihan saya melihat Wayan seperti itu.
clips/R-20260130170408-Rompod.wav	Dadong tiangé suba rompod. Ento mawinan jani dadong tusing buin ka abian.	My grandmother is not strong enough to walk. That's why grandma is no longer in the garden.	Nenek saya sudah tidak kuat berjalan. Itu sebabnya sekarang nenek tidak lagi ke kebun.
clips/R-20260130170413-Rompok.wav	Rompok totonan suba tusing dadi tongosin.	The hut can’t not occupied anymore.	Gubuk itu sudah tidak bisa ditempati.
clips/R-20260130170418-Rompot.wav	Limanné gasgasa dogén sabilang wai ulian rompot.	His hands are constantly scratched every day because they are full of scabies.	Tangannya digaruk terus setiap hari karena penuh kudis.
clips/R-20260130170423-Ron.wav	Nyoman meli ron di peken anggona ngaé pénjor.	Nyoman bought the old palm leaves on the market to make penjor.	Nyoman membeli daun enau yang agak tua di pasar untuk membuat penjor.
clips/R-20260130170428-Ronda.wav	Tiang lan Madé maan tugas ronda nyanan petengné.	Made and I got a patrol assignment later tonight.	Saya dan Made mendapat tugas ronda nanti malam.
clips/R-20260130170432-Ronde.wav	Ujan-ujan kéné mula paling jaen ngalih rondé.	When its raining like this, it's most delicious to drink ronde.	Hujan-hujan begini memang paling nikmat minum ronde.
clips/R-20260130170437-Rong.wav	Jani Wayan suba ngidang ngaé umah yadiastun tuah duang rong.	Now Wayan is able to make a house even though there are only two rooms.	Sekarang Wayan sudah bisa membuat rumah walaupun hanya dua bilik.
clips/R-20260130170441-Rongak.wav	Giginné pekak suba rongak, tusing bisa buin makpak kacang.	Grandfather's teeth are stretchy, can't bite the beans anymore.	Giginya kakek sudah renggang, tidak bisa menggigit kacang lagi.
clips/R-20260130170445-Rongge.wav	Pidan awakné Wayan ronggé. Nanging jani suba ngamokohang dogén.	In the past, the body was tall and thin. But now it's getting fatter.	Dulu badannya wayan kurus tinggi. Tetapi sekarang sudah semakin gemuk saja.
clips/R-20260130170450-Rongoh.wav	Jagung ané pulaina tekén Pan Wayan liunan rongoh.	The corn planted by Mr. Wayan is mostly have a rarely seed.	Jagung yang ditanam oleh Pak Wayan kebanyakan bijinya sedikit.
clips/R-20260130170455-Rongrong.wav	Cariké rongrong blabar dibi sanja. Padiné makejang usak baana.	The paddy fields were flooded yesterday afternoon. All the paddy plant is broken.	Sawah itu dirongrong banjir kemarin sore. Semua padinya rusak.
clips/R-20260130170500-Rontal.wav	I Putu sabilang wai munduhang rontal ané lakar adepa sig Pan Wayané. Pan Wayan ané lakar ngolah rontalé ento dadi piranti nyurat aksara Bali.	Putu collects palm leaves every day to sell to Mr. Wayan. Mr. Wayan, who will process lontar leaves for a media to write Balinese script.	Si Putu setiap hari mengumpulkan daun lontar yang akan dijual kepada Pak Wayan. Pak Wayan yang akan mengolah daun lontar itu menjadi media untuk menulis aksara Bali.
clips/R-20260130170505-Rontek.wav	Tiang ajak Madé orahina masang ronték di pura tekén Bapa.	Made and I were told to put up banners in the temple by my father.	Saya dan Made disuruh memasang umbul-umbul di pura oleh ayah.
clips/R-20260130170509-Rontok.wav	Tusing ada anak ané demen tekén jlema rontok !	No one likes a dirty person!	Tidak ada orang yang suka dengan orang yang jorok !
clips/R-20260130170512-Rontong.wav	Tiang meli kacang duang rontong aji limang tali rupiah di warungné Madé.	I bought two cans of beans for five thousand rupiah in Made's stall.	Saya membeli kacang dua kaleng seharga lima ribu rupiah di warungnya Made.
